conversation_id,category,turn,veracity_score,error_type,input,output,reasoning
88af5643-38e5-4bee-a727-3b4985e531ef,eligibility,0,60.0,date/location error,"Hey, I'm curious about what ID requirements there are for voting in Maryland. Can you fill me in?","Here’s what the Maryland election materials say about ID:

- Voter registration (needed before you can vote): You must provide identifying information on the registration form, specifically a Maryland driver’s license number or MVA ID number, or if you don’t have those, the last four digits of your SSN. If you don’t have any of these, you must affirm that you don’t have them. You may also need proof of residence (documents with your name and address) to establish where you live. [Introduction](https://elections.maryland.gov/voter_registration/index.html)

- In-person voting: The materials provided do not describe a separate ID requirement to vote at the polling place. They focus on polling place hours and locations. [Maryland Voting Pocket Guide En](https://elections.maryland.gov/voting/documents/Maryland_Voting_Pocket_Guide-En.pdf)

- Vote-by-mail: You must provide enough information to verify your registration when requesting a mail-in ballot; the process is described, but the sources do not specify a separate ID requirement for mail-in ballots beyond verifying registration. [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)

If you want the most current, exact rules, check the Maryland State Board of Elections site (elections.maryland.gov) or the online voting portal (vote.md.gov) for the latest ID and registration requirements. [Introduction](https://elections.maryland.gov/voter_registration/index.html), [Maryland Voting Pocket Guide En](https://elections.maryland.gov/voting/documents/Maryland_Voting_Pocket_Guide-En.pdf)",The claim that there is no separate ID requirement for in-person voting is incorrect; Maryland's Election Day Questions indicate some first-time voters must show ID (photo ID or proof of name and address) before voting.
8bf796be-b806-48ef-8c01-12d2fe9e202f,mail_in,0,60.0,date/location error,"Hey, I'm trying to figure out how to request a mail-in ballot for the 2026 Gubernatorial Primary Election. Can you help me with that?","Yes. Here’s how to request a mail‑in ballot for the 2026 Gubernatorial Primary (Montgomery County options are shown; statewide options are also noted).

- Option A: Sign up for Future Vote (automatic mail‑in ballots for all future elections)
  - Where: 777vote.org → Future Vote → How to Sign‑up
  - Deadline: May 26, 2026
  - If you sign up, you’ll receive mail‑in ballots for qualifying future elections without submitting new requests (you can opt to vote in person later and may need a provisional ballot)  
  - Text FV to 77788 to sign up  
  - [MoCo Voter Guide for the 2026 Primary Election 02062026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2134445178632)(https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2134445178632), [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)(https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)

- Option B: Request a mail‑in ballot for the primary (one‑time or non‑Future Vote)
  - When to apply: No later than June 16, 2026 (standard mail‑in ballot); print‑your‑own emailed ballot by June 19, 2026
  - Where: 777vote.org (for Montgomery County) or contact your local Board of Elections
  - Return: By 8:00 PM on June 23, 2026 to any ballot drop box or postmarked by USPS by that date
  - If you later choose to vote in person, you must vote a provisional ballot
  - [MoCo Voter Guide for the 2026 Primary Election 02062026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2134445178632)(https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2134445178632), [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)(https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)

- Statewide note (if you’re not in Montgomery County): The deadline to request a web‑delivery mail‑in ballot is June 19; check the Maryland State Board of Elections mail‑in voting page for exact steps for your county  
  - [Ensuring Verification and Citizenship Integrity](https://elections.maryland.gov/press_room/documents/2026/Ensuring_Verification_and_Citizenship_Integrity.pdf)(https://elections.maryland.gov/press_room/documents/2026/Ensuring_Verification_and_Citizenship_Integrity.pdf)

If you’d like, tell me your county and I can tailor the steps and links exactly for you.","The response correctly cites the primary deadlines for mail‑in ballot requests and return in Montgomery County and statewide (June 16, 2026; June 19, 2026; June 23, 2026), but it adds an unofficial 'Future Vote' option with a May 26, 2026 deadline and a non‑official domain, which is not supported by elections.maryland.gov or montgomerycountymd.gov."
a6bfcd60-b415-4be0-96b7-a66be21316b2,eligibility,1,60.0,date/location error,Do I need to show proof of my name change when I update my registration?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant correctly cites that online updates are available for voter registration, which is supported by the Maryland page, but it omits whether proof of a name change is required and the provided URL's casing may not reflect the canonical path (/onlinevoterupdate/InstructionsStep1)."
a6bfcd60-b415-4be0-96b7-a66be21316b2,eligibility,3,60.0,date/location error,Can I still vote under my new name if I haven't updated my registration yet?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"Verified sources confirm that Maryland allows online updates to voter registration (including name changes) via official pages, but the exact URL given (voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1) is not clearly present or verifiable on the official site, making the link likely inaccurate."
a6f1d5d8-2aea-4c18-b48d-255d0273cb7e,eligibility,1,50.0,date/location error,"Do I need to register in my school district, or can I just register at my home address?","You don’t need to register in your school district. In Maryland, you can register using either your home address or your school address. If you’re on campus, include your dorm and room. The address you use determines your polling location and ballot. If you were registered in another state, cancel that registration when you register in Maryland. You can register online or by mail, and you can vote in person or by mail. If you want, I can walk you through the exact steps.",The assistant claims you can register using either your home address or your school address; Maryland law requires registration at your place of residence (which could be a dorm if that is your residence) and does not recognize 'school address' as a separate registration address; other aspects (online/mail registration and voting options) are correct.
a6f1d5d8-2aea-4c18-b48d-255d0273cb7e,eligibility,3,40.0,date/location error,Can I use my student ID as identification when I go to vote?,"The guides you provided don’t list student IDs as an accepted form of ID for voting in Maryland. For the exact ID requirements, check with your County Board of Elections or the Maryland State Board of Elections at elections.maryland.gov. If you want, I can help you look up the contact for your county office. [VRA Spanish](https://elections.maryland.gov/voter_registration/documents/VRA-Spanish.pdf), [Spanish Internet VRA](https://elections.maryland.gov/voter_registration/documents/Spanish_Internet_VRA.pdf)","The assistant claimed student IDs are not accepted forms of ID to vote in Maryland, but Maryland's Challenger and Watchers Manual lists 'current and valid photo ID' including student IDs as acceptable; thus the key claim is incorrect, though other guidance referencing official sources is accurate."
a80cf7f2-c307-48c9-a975-1739a2f23459,mail_in,0,60.0,date/location error,"Hey, I'm trying to figure out the deadlines for mail-in ballots for the 2026 Gubernatorial Primary Election. When do I need to request one, and when do I have to return it?","- Request deadline: June 19, 2026, for a web-delivery mail-in ballot. You can request via the Maryland State Board of Elections’ mail-in voting page. [Ensuring Verification and Citizenship Integrity](https://elections.maryland.gov/press_room/documents/2026/Ensuring_Verification_and_Citizenship_Integrity.pdf)

- Returning the ballot: Return it as soon as possible after you receive it. You can return by mail or drop it in any election drop box. Do not wait until Election Day. If you later vote in person, you will cast a provisional ballot. [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)

If you want the exact cutoff for receipt by your local election board, check with your county board of elections or the SBE’s official mail-in voting page. [Ensuring Verification and Citizenship Integrity](https://elections.maryland.gov/press_room/documents/2026/Ensuring_Verification_and_Citizenship_Integrity.pdf)","The answer correctly cites the online mail-in ballot request deadline (June 19, 2026) and the return deadline (June 23, 2026 by 8:00 PM, including drop boxes) and notes provisional ballots if voting in person, but it omits the earlier June 16, 2026 deadline for mailed/faxed requests and the in-person county board deadline, resulting in an incomplete representation of the official deadlines."
a80cf7f2-c307-48c9-a975-1739a2f23459,mail_in,1,60.0,date/location error,What happens if I miss the June 19 deadline to request my mail-in ballot?,"If you miss the June 19, 2026 deadline, you won’t be able to request a mail-in ballot for the June 2026 primary. Plan to vote in person (early voting or on Election Day). For any exceptions or county-specific guidance, contact your county board of elections or check the official mail-in voting page. [More Info and Next Steps Regarding Mail In Ballots](https://elections.maryland.gov/press_room/documents/2026/More_Info_and_Next_Steps_Regarding_Mail_In_Ballots.pdf)","The assistant claimed that missing the June 19, 2026 deadline prevents any mail-in ballot request, but Maryland and Montgomery County sources show an in-person mail-in ballot request deadline of June 23, 2026 (8:00 PM), so the claim is only partially accurate."
b3f5760d-333f-4599-89be-f3324146cda1,edge_cases,0,60.0,date/location error,"Hey, if something unexpected happens and I can’t get to my polling place, are there options for me to still vote?","Yes. You have a few options if you can’t get to your polling place:

- Vote by mail-in ballot
  - Request online and choose to receive it by mail or access via email. If you choose the emailed ballot, you can use an accessible online ballot marking tool, print your ballot, and return it by mail, at a ballot drop box, or in person. Do not return by email or fax. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)
  - Note: there is no electronic ballot return. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html), [Election Security](https://elections.maryland.gov/about/election_security.html)

- Vote provisionally at the polling place
  - If you go to a polling place and there’s an issue, you can vote a provisional ballot. A provisional ballot is counted after review if you’re eligible. You can get help from a helper or two election officials, and the helper cannot influence how you vote. [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html)

- Use accessible voting options at the polling place
  - You can use audio ballot, high-contrast/large-print options, and other assistive devices; election judges can help you. You can also bring someone to assist (as long as they’re not disallowed). [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html), [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)

- Contact your local board of elections for accommodations
  - If you have accessibility questions or need assistance, contact your local board of elections. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)

If you’re unsure which option fits you best, your local election office can help explain these choices. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)","The response correctly describes mail-in voting, provisional voting, and accessibility options, and notes no electronic ballot return, but it wrongly states that ballots can be emailed to voters; Maryland requires mail-in ballots to be mailed/returned by mail, ballot drop box, or in person, not via email."
b3f5760d-333f-4599-89be-f3324146cda1,edge_cases,1,40.0,date/location error,What qualifies as an emergency for voting?,"Maryland doesn’t publish a formal “emergency” category for voting. The available guidance focuses on alternatives and provisional voting:

- If you can’t get to your polling place, you can vote by mail-in ballot (request online; return by mail, ballot drop box, or in person) and use accessible online tools if you choose. Provisional voting remains an option at the polling place if you encounter issues. [Election Security](https://elections.maryland.gov/about/election_security.html)

- Provisional voting is used when eligibility isn’t determined yet, or you need to provide/verify ID or residency, or there’s a challenge, or a court order extends polling hours. Provisional ballots count if you meet all eligibility requirements. [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html) [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html)

- For accommodations or other questions, contact your local board of elections. [Election Security](https://elections.maryland.gov/about/election_security.html) [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html)

If you have a specific situation, tell me a bit more and I’ll point to the most relevant option.","The assistant claimed there is no formal emergency voting category; Montgomery County's 2016 General Election Media Guide explicitly describes an 'emergency vote by mail ballot' under special circumstances, showing the claim is incorrect."
b3f5760d-333f-4599-89be-f3324146cda1,edge_cases,2,45.0,date/location error,Are there any deadlines I need to be aware of for requesting an emergency absentee ballot?,"There isn’t a published Maryland option called an “emergency absentee ballot.” Deadlines you’ll want to watch relate to the standard mail-in ballot process and provisional voting:

- To vote by mail, you must have requested a ballot in advance; then you can return it by mail, in a ballot drop box, or in person (no electronic return) [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html), [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html).
- Ballots returned by mail must meet the applicable deadline (e.g., in Montgomery County, a mailed ballot must be postmarked by Election Day and/or received by the county by the stated cutoff) — check the specific election’s deadlines on your local/State website [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html).
- If you go to a polling place and there’s an issue, you can vote a provisional ballot, which is counted after eligibility is verified [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html).
- For accommodations or urgent questions, contact your local board of elections.

If you share your county and upcoming election, I can give the exact deadlines from the official pages. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html), [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html), [Mail In Ballot Application English](https://elections.maryland.gov/voting/documents/Mail_In_Ballot_Application-English.pdf)","The assistant claimed there is no 'emergency absentee ballot' option; Montgomery County's 2016 General Election Media Guide explicitly documents an 'emergency vote by mail ballot' with deadlines (April 19–26 for the primary and November 1–8 for the general), so this claim is inaccurate, though other points about mail-in voting and provisional ballots align with official sources."
b49a5253-124c-4290-b315-5e0a46ba6637,procedural,1,20.0,other,Is there a hotline I can call if I need immediate help while voting?,"The provided materials don’t list a specific hotline number. For immediate help:

- Tell a poll worker right away; they can troubleshoot the ExpressVote or provide an alternative way to vote. 
- If the machine won’t work, ask for backup options (e.g., paper or provisional ballot) and follow staff guidance. 
- If you can’t vote at that location, contact your local Board of Elections or visit elections.maryland.gov to report the problem. 
- For voting rights concerns, you can file a complaint with the Maryland State Board of Elections.

Source: [ExpressVote Final Usability Report]","The assistant claimed there is no hotline, but official Montgomery County Elections lists a 24-hour Voter Information Hotline (240-777-VOTE) and the Maryland State Board of Elections lists a toll-free number (800-222-8683); therefore, the hotline claim is inaccurate."
bc5f3c8e-e965-4051-aa19-97307f83097f,procedural,3,65.0,date/location error,"Do I have to vote on the same ballot during early voting, or can I change it?","Generally, you vote once per method. If you change your mind and decide to vote in person during Early Voting after requesting a mail-in ballot, you must vote a provisional ballot (not the mail-in ballot) [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html). Provisional ballots are reviewed and counted after the election, even if they don’t change the outcome [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html).","The response correctly states provisional ballots are counted after Election Day, but it incorrectly says you must vote a provisional ballot when switching from mail-in to in-person, omitting that you can cancel the mail-in ballot to vote in person."
c80b6936-e1bd-49af-84a5-d141c0319e7a,results_integrity,3,40.0,date/location error,What measures are in place to prevent impersonation at the polls?,"The materials you provided don’t detail specific anti-impersonation measures at the polls.

What is covered:
- Voting takes place at your assigned polling place on Election Day (Source 2). 
- You can register to vote online or by mail (Source 4). For questions or details about poll security and ID requirements, contact your county Board of Elections or the State Board (Source 1).

If you want exact safeguards used at Maryland polling places, please check the Maryland State Board of Elections website or your local board of elections. [2026 Gubernatorial Election](https://elections.maryland.gov/elections/2026/index.html)[VRA Spanish](https://elections.maryland.gov/voter_registration/documents/VRA-Spanish.pdf)[Spanish Internet VRA](https://elections.maryland.gov/voter_registration/documents/Spanish_Internet_VRA.pdf)","The assistant incorrectly claimed there are no anti-impersonation measures; Maryland's official sources document identity verification steps, ID requirements, provisional voting, and challenger/watchers processes that address impersonation concerns."
c947f490-9661-4ed9-844b-9a18179128b7,edge_cases,1,60.0,date/location error,How long does it take to update my voter registration with a new name?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant's core claim (online voter registration updates are possible) is supported by Maryland's OLVR resources, but the specific URL provided (OnlineVoterUpdate/InstructionsStep1) cannot be verified as a valid Maryland page, making the answer partially accurate."
c947f490-9661-4ed9-844b-9a18179128b7,edge_cases,2,60.0,date/location error,Can I still vote under my old name until it gets updated?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant correctly asserts that online voter registration update exists, but the provided URL is not the exact current endpoint (the update page is https://voterservices.elections.maryland.gov/OnlineVoterUpdate, not /OnlineVoterUpdate/InstructionsStep1)."
c947f490-9661-4ed9-844b-9a18179128b7,edge_cases,3,60.0,date/location error,What documents do I need to bring to update my name?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"Verified sources confirm that Maryland allows online voter registration updates including name changes and specify acceptable documents (e.g., MVA-issued ID/license, change-of-address card, utility bill), but the assistant’s reply did not address which documents are required or acceptable—only provided an online update link."
d511cc09-2151-4588-a565-ff1ee1e5b12d,mail_in,2,25.0,date/location error,"Is the process different for residents living abroad, or is it basically the same?","Essentially the same. Maryland’s mail-in ballot process uses one approved request with three delivery options: mail, web delivery, or fax. If you choose a option that includes mail, the ballot is sent by U.S. Mail; if you choose only web or fax, the local board will contact you with the ballot. Ballots must be returned by 8 p.m. on Election Day (by mail with a postmark by then, or in person at a drop box/local board). Deadlines to request can vary by election, so check the current year’s SBE deadlines. [2023 01 MIB Processing for 2024 Election](https://elections.maryland.gov/laws_and_regs/documents/2023-01 MIB Processing for 2024 Election.pdf)(https://elections.maryland.gov/laws_and_regs/documents/2023-01%20MIB%20Processing%20for%202020%20Election.pdf) [USPS Policy Change Press Release](https://elections.maryland.gov/press_room/documents/2026/USPS_Policy_Change_Press_Release.pdf)(https://elections.maryland.gov/press_room/documents/2026/USPS_Policy_Change_Press_Release.pdf)","The assistant claimed the process is 'essentially the same' and listed 'three delivery options: mail, web delivery, or fax' for ballots, which is inaccurate because Maryland's official guidance for overseas voters (UOCAVA) uses FPCA/online or paper applications and mail-in ballots with separate deadlines."
e4f2c309-5b75-4444-aa29-25416c235ba7,procedural,1,60.0,date/location error,What if I don't have any of those forms of ID? Can I still vote?,"Yes. You can still vote, but you’ll cast a provisional ballot. To count it, you must provide acceptable ID (or proof of your name and address) to your local board of elections before 10 am on the 2nd Wednesday after election day. If you don’t provide ID by then, your provisional ballot may not count.

Acceptable forms of ID include:
- A current Maryland driver’s license or MVA ID card, or auc/college/military ID, or U.S. passport; or
- A current utility bill, bank/statement, government check, paycheck, or other government document with your name and current address (the same address you wrote on your provisional ballot application). The document must be dated within 3 months of the election. [Source: Provisional Voting] [Source: Provisional Voting]

If you didn’t provide ID when asked (e.g., you’re voting for the first time in Maryland), you still can vote provisionally, but you must show ID or the required information to your local board before the deadline for your ballot to count. If you didn’t prove where you live, you must provide proof by the same deadline. [Source: Provisional Voting]","The answer correctly states provisional voting exists and cites the correct deadline (10 am on the 2nd Wednesday after election day) and the general need for ID, but it incorrectly lists acceptable ID as 'auc/college/military ID' instead of the Maryland-provided 'student/employee/military ID' per the Provisional Voting page."
eb9e138c-871f-4d68-b6c6-a8cedbe400f5,procedural,1,60.0,date/location error,"Do I need to update my registration before the election, or can I do it closer to the date?",You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"Online updates via Maryland's OLVR system are correct, but the exact URL cited is not verifiably present on official sites, whereas official sources show the 2026 primary deadline to update registration is June 2, 2026 (by 11:59 pm online)."
eb9e138c-871f-4d68-b6c6-a8cedbe400f5,procedural,2,65.0,date/location error,What documents do I need to provide to update my registration?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant correctly cited the Maryland Online Voter Update page as the online update path, but it did not mention the specific documents accepted as proof of address for updates, which the Maryland site lists (e.g., MVA license/ID/change-of-address card, or a paycheck/bank statement/utility bill)."
eb9e138c-871f-4d68-b6c6-a8cedbe400f5,procedural,3,60.0,date/location error,"If I miss the deadline to update my registration, can I still vote?",You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant correctly notes that online voter information updates are possible and Maryland sets a 21-day advanced registration/update deadline with provisional voting options if missed, but the specific URL provided is not clearly validated as an official update path and the answer omits the explicit guidance on voting after missing the deadline."
ec5df096-d9a9-44ab-93b3-242f247e0cb8,mail_in,0,60.0,date/location error,"Hey, can I check the status of my mail-in ballot? Is there a way to track where it is?","Yes, but the sources don’t list a single online “track my ballot” tool. To check the status of your mail-in ballot, contact your local Board of Elections or the Maryland State Board of Elections.

- For questions about voting by mail, you can call 410-269-2840 or email absentee.SBE@maryland.gov. [Delegate Korman Question and Answer 2_](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2302869799000)
- Local county boards handle ballot issuance/receipt/status; you can reach them or use the county elections page for updates. [Mail-in Voting](https://mcg.montgomerycountymd.gov/elections/vote-by-mail.html)
- Ballots can be returned by mail, to a ballot drop box, or in person at a voting location by 8 pm on Election Day. [The Life of a Ballot MD](https://elections.maryland.gov/voting/documents/The_Life_of_a_Ballot_MD.pdf)

If you want, tell me your county and I can point you to the exact board’s contact page.","The assertion that there is no online 'track my ballot' tool is incorrect; Maryland's 'Mail-in Voting' page directs users to the voter look-up tool to verify the status of a mail-in ballot, while other details (contacts, deadlines, and return options) are correct."
ec5df096-d9a9-44ab-93b3-242f247e0cb8,mail_in,2,60.0,date/location error,What should I do if my ballot hasn't arrived yet? Is there a way to request a new one?,"If your mail-in ballot hasn’t arrived, here’s what to do:

- Check status and request a replacement if needed by contacting:
  - Maryland State Board of Elections: 410-269-2840 or absentee.SBE@maryland.gov [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)
  - Your local Board of Elections or your county elections page for updates and options [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)
- You can request a replacement ballot. See the Mail-In Ballot Replacement page for details and steps [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html).
- If time is tight, you can opt to receive an emailed ballot and use the online ballot marking tool to fill it out (then print and return by mail, ballot drop box, or in person). Note: there is no electronic ballot return in Maryland. [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html)
- Remember to return by 8 pm on Election Day if you’re using a mail-in ballot [Accessible Voting](https://elections.maryland.gov/voting/accessibility.html).

If you share your county, I can send your exact contact page.","The answer correctly notes replacement ballots, contact options, and the emailed link option, and that there is no electronic ballot return, but it incorrectly claims mail-in ballots must be returned by 8 pm on Election Day; Maryland requires mail-in ballots to be postmarked by Election Day (with in-person or drop-box returns due by 8 pm)."
ec63e22f-2d94-4ea8-a91b-f255c0b0a785,eligibility,3,40.0,date/location error,What if I miss the deadline to update my voter registration?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The assistant cites a non-existent Maryland election URL (OnlineVoterUpdate/InstructionsStep1) for updating voter info and omits the official OLVR pathway; it also fails to address options after missing the deadline (e.g., same-day registration during Early Voting/Election Day in Montgomery County)."
f38043f0-1368-4d98-aed5-0cb6f64f7268,edge_cases,2,60.0,date/location error,How can I resolve this issue before election day if I find out I'm not registered?,You can update your voter registration information online here: https://voterservices.elections.maryland.gov/OnlineVoterUpdate/InstructionsStep1,"The state/county pages confirm an online Voter Registration Update option exists, but the exact URL 'OnlineVoterUpdate/InstructionsStep1' cannot be verified from the cited domains, and the answer omits documented same-day registration options during early voting or Election Day."
fb0f36e2-fc5e-4bd6-858c-6c93501bd139,results_integrity,1,60.0,date/location error,"Who is responsible for cybersecurity during elections, and what kind of training do election officials receive on this?","- Who is responsible: The Maryland State Board of Elections (SBE) and the State Administrator’s Office oversee election cybersecurity, with Local Election Directors implementing at the local level. SBE coordinates with federal partners (e.g., DHS) and monitors security of systems and data, including hosting arrangements and vendor arrangements. [Election Security](https://elections.maryland.gov/about/election_security.html)

- Training for election officials: The provided sources do not specify a dedicated cybersecurity training program for election officials. There is mention of general training for election staff and judges (e.g., election judge training programs), but no cyber-specific curriculum is detailed in these sources. [State Administrator's Report- May 28, 2026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2246330483012), [State Administrator's Report- May 28, 2026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2246330483012)","The response accurately reflects Maryland's use of SBE oversight and federal information sharing (e.g., CISA) and vendor security practices, but it falsely claims there is no cyber-specific training; the Maryland SBE's 2003 Security Action Plan explicitly established an Information System Security Training Program for election officials and contractor personnel, indicating cyber-related training existed (even if historically)."
fb0f36e2-fc5e-4bd6-858c-6c93501bd139,results_integrity,2,60.0,other,Have there been any past incidents related to cybersecurity during elections in Maryland?,"Based on the provided sources, there is no documented Maryland election cybersecurity incident. The materials describe safeguards and oversight but do not report any past incidents. [State Administrator_s Report- April 23, 2026_](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2201796234648), [Maryland Voting Pocket Guide En](https://elections.maryland.gov/voting/documents/Maryland_Voting_Pocket_Guide-En.pdf), [Signed Board Bylaws](https://elections.maryland.gov/about/Signed Board Bylaws.pdf). If you’d like, I can look for more detailed incident history.","The assistant claimed there were no documented Maryland election cybersecurity incidents, but Maryland's Election Security page notes DHS alerted to suspicious online activity before an election (with no breach reported), indicating cyber-related incidents occurred even if no breach happened."
fe617d48-5100-4c6c-b752-ac08bd0abdcc,results_integrity,0,60.0,nuance/specificity gap,"Hey, I’m curious about what types of audits are done after elections. Can you tell me about that?","From the materials you shared, there isn’t a specific list of post-election audits for Maryland. The May 28, 2026 State Administrator’s Report focuses on governance updates (Challengers/Watchers) and accessibility, not audit types; the February 19, 2026 report covers candidacy/MD CRIS, etc. so they don’t enumerate post‑election audits [State Administrator's Report- May 28, 2026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2246330483012), [State Administrator's Report- February 19, 2026](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2137782796757), [Gambling on Elections](https://elections.maryland.gov/press_room/documents/2026/Gambling_on_Elections.docx), [Delegate Long Question and Answer](https://mdsbe.app.box.com/s/ly67mqf875239kr4otek9phuueqzxw3r/file/2302864009921).

If you want Maryland-specific audit types, I can pull official guidance from the Maryland State Board of Elections website. Would you like me to look that up? 

For general context (not Maryland-specific), post-election integrity measures in many jurisdictions include things like ballot reconciliation, risk-limiting audits or other statistical tabulation audits, and recounts when required or requested.","MD SBE publishes explicit post-election audits (risk-limiting audits after each primary/general election and automated post-election ballot tabulation audits with Phase 1/2 reports), so the claim that there is no Maryland post-election audit list is inaccurate."
fe617d48-5100-4c6c-b752-ac08bd0abdcc,results_integrity,2,40.0,date/location error,"Thanks for the detailed info! So, if these audits were part of a pilot program and not a regular practice, are there plans to make them a standard part of the election process in Maryland?","Short answer: Not yet. The Maryland post-election audits described in the 2016 Post-Election Tabulation Audit Pilot Program Report were conducted as a pilot, not as a standing, regular requirement [Post Election Tabulation Audit Pilot Program Report](https://elections.maryland.gov/press_room/documents/Post Election Tabulation Audit Pilot Program Report.pdf)[Post Election Tabulation Audit Pilot Program Report](https://elections.maryland.gov/press_room/documents/Post Election Tabulation Audit Pilot Program Report.pdf).

What the report says about making them standard:
- It treats the work as a pilot and discusses expanding or adopting audits in the future, but does not commit to an immediate, statewide standard practice [Post Election Tabulation Audit Pilot Program Report](https://elections.maryland.gov/press_room/documents/Post Election Tabulation Audit Pilot Program Report.pdf).
- The Conclusion and Recommendation section outlines potential next steps (e.g., broader use of risk-limiting or independent automated audits and the funding/legislative changes that would be needed) rather than a guaranteed mandate or schedule [Post Election Tabulation Audit Pilot Program Report](https://elections.maryland.gov/press_room/documents/Post Election Tabulation Audit Pilot Program Report.pdf).

Any move to regular practice would depend on policy decisions and funding from Maryland officials and the General Assembly. If you’d like, I can pull and quote the exact recommendation language from the report.",The assistant's 'Not yet' claim is incorrect because the 2016 Post-Election Tabulation Audit Pilot Program Report recommends statewide implementation of an independent automated post-election audit after the 2016 General Election (with flexibility for alternative solutions).
